Gene,Sample_01,Sample_09,Sample_17,Sample_25,Sample_33,Sample_41,Sample_02,Sample_10,Sample_18,Sample_26,Sample_34,Sample_42,Sample_05,Sample_13,Sample_21,Sample_29,Sample_37,Sample_45,Sample_06,Sample_14,Sample_22,Sample_30,Sample_38,Sample_46
Gm47786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47814,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,1
Gm47817,33,18,8,18,24,27,22,41,16,3,15,22,19,13,24,15,20,25,36,38,15,29,25,38
Gm47840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47860,0,0,0,8,15,0,0,0,10,0,1,0,14,0,1,0,0,0,21,0,6,0,3,1
Gm47864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4792,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47920,20,19,37,41,22,25,20,31,19,5,24,21,17,5,23,25,26,20,7,39,25,18,27,13
Gm47928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47939,0,0,0,0,22.62,182.93,0,0,0,71.76,3.27,237.48,23.16,61.9,16.46,53.62,0,146.63,0,27.07,7.57,1,27.87,90.29
Gm47947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gm47970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47976,49,8,62,78,104,59,22,27,73,26,114,51,35,54,86,63,59,77,99,91,76,62,83,58
Gm47985,0,1,0,8,0,7.31,0,0,0,3,2,0,0,0,3,0,4,0,0,0,0,3,3,11
Gm47999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48007,0,0,22,1,8,0,0,0,16,0,7,0,11,0,30,0,11,0,5,0,27,0,9,4
Gm48013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48069,12,12,9,18,15,26,0,34,38,5,29,21,15,19,9,12,21,14,24,9,14,16,23,21
Gm48083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Gm4811,0,0,0,2.18,1.02,0,0,8.01,0,1,0,2.02,0,0,0,2.39,1,0.9,5.3,1.01,0,2.12,0,0
Gm48114,67,49,23,31,63,22,1,25,48,12,28,59,33,52,37,35,26,51,57,49,24,33,37,44
Gm48132,0,0,1,0,1,1,0,3,1,1,1,3,2,0,2,2,0,0,3,2,4,2,2,2
Gm48137,4,0,8,3,24,3,0,0,7,4,6,8,15,15,9,0,5,0,12,9,3,8,8,2
Gm48140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Gm48142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gm48145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48163,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gm48200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48262,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48283,0,0,0,0,0,0,3,0,1,2,1,0,0,0,4,0,0,2,0,0,0,0,0,2
Gm48287,0,44,0,0,0,0,0,44,0,0,0,0,12,7,0,0,0,0,5,0,0,0,0,0
Gm48310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Gm48334,0,0,5,4,5,10,35,22,6,1,3,1,0,0,0,0,1,5,10,21,8,3,9,3
Gm48380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48402,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48427,0,0,0,4,0,1,17,0,0,1,0,1,2,22,6,3,0,6,0,0,1,14,1,1
Gm48432,0,1,0,0,3,2,1,0,0.49,1,0,1,0,1,5,1,1,3,2,4,1,1,1,1
Gm48434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gm48455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Gm48522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48553,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gm48581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gm48653,8,0,22,34,37,23,11,3,51,6,38,27,72,36,38,13,40,58,33,11,23,8,66,36
Gm48664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48695,0,0,3,0,2,0,0,0,2,0,1,0,0,2,3,2,7,0,0,11,2,3,0,11
Gm48703,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48720,1,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
Gm48722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gm48774,1,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
Gm48776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48783,0,0,0,8,4,6,0,11,1,6,4,3,0,5,7,0,7,5,0,34,0,10,4,4
Gm48794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48815,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Gm48879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48887,0,6,1,3,4,1,0,0,2,0,0,0,0,0,0,5,6,0,11,0,1,0,1,0
Gm48895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48933,0,0,10,12,8,1,6,1,4,2,14,2,0,2,4,0,0,3,1,0,8,7,12,3
Gm48937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48952,0,0,0,0,2,0,0,0,0,0,2,0,7,0,0,0,6,0,0,0,1,2,7,0
Gm48956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48967,0,0,0,1,0,8,0,0,0,5,0,2,0,0,0,5,0,12,0,41,0,10,0,2
Gm48971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Gm49025,0,13,0,9,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3
Gm49030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49058,0,0,1,5,3,3,0,0,0,0,3,2,0,12,9,0,3,5,0,7,9,14,0,2
Gm49061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gm49069,1,12,5,8,9,8,2,8,3,6,14,5,9,0,4,0,7,3,11,44,1,3,0,2
Gm49096,24,0,3,0,7,0,21,0,17,0,8,0,0,0,18,0,0,4,2,0,4,0,16,0
Gm49103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49130,2,0,7,0,18,0,5,2,10,0,11,0,3,0,17,0,13,4,6,9,13,2,9,5
Gm49136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49167,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49194,10,0,2,0,24,16,0,0,16,0,13,13,0,0,10,3,13,22,0,3,14,11,14,9
Gm49239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4928,1,1,1,1,2,1,14,0,0,4,1,0,2,0,1,2,1,2,1,1,2,3,1,5
Gm49283,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49307,9,7,14,12,13,2,46,10,35,10,14,16,29,0,18,22,20,17,73,7,21,14,22,8
Gm49311,1,0,0,2,3,7,0,0,2,0,0,4,0,0,0,0,2,2,2,1,0,1,4,0
Gm49331,8,61,14.06,34,44.38,36,108,13,45,27.02,45.29,38.95,36,48.32,77,22,29,25,77.74,25,34,56,51.75,57.78
Gm4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49353,14.19,18.94,193.74,58,219.83,103.72,60.38,6.19,129.07,62.7,178.15,106.94,28.34,41.64,198.58,63.4,107.87,166.49,123.58,73.82,162.12,74.59,141.95,84.67
Gm49369,0,0,0,10.96,0,0,0,0,18.16,0,30.26,0,0,0,0,0.63,0,0,0,18.3,27.8,0,13.9,0
Gm4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,1,0,0,0,0
Gm49381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49384,15.57,0,25.71,55.84,27.03,1.41,9.2,0,13.59,37.01,26.68,75.1,0,105.25,15.63,30.87,37.42,12.2,3.12,24.62,53.77,37.12,29.76,44.37
Gm49422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49450,22.44,0,0,0,0.83,0,26.93,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0,0,0
Gm49452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49524,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49537,6,0,4,1,1,1,0,0,0,0,2,0,0,0,2,0,0,9,0,0,0,2,2,0
Gm49538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49599,120,137,122,170,262,330,97,194.64,259,99,149,265,101,258,190,191,129,205,193,232.41,222,213,210,281.99
Gm4960,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Gm49601,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,15.37,0,6.28,0,0,0,0,0,0,0
Gm49609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49625,0,1,0,0,0,10,0,11,2,3,2,10,0,8,0,4,5,6,0,0,0,0,7,0
Gm49654,294,206,874,532,2284.47,1148,489,29,1581,318,1906,1230,507,342,2142,577,1018,1443,767,850,1247,710,1690,930
Gm49657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49658,19,0,6,0,15,3,0,0,2,0,6,7,1,0,12,0,6,0,0,0,4,1,21,3
Gm49662,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Gm49668,0,0,0,2,4,17,3,24,4,0,0,13,10,10,1,5,6,0,1,1,4,12,12,2
Gm49673,0,0,34.75,0,30.45,0,0,0,10.61,0,26.2,0,0,0,20.75,0,9.03,0,0,0,7.02,0,0,0
Gm49680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49685,0,0,0,0,1,0,0,0,0,0,1,0,12,2,0,0,0,0,0,0,0,0,0,0
Gm49694,5,0,1,0,1,0,2,0,1,0,0,0,0,12,3,7,6,6,0,0,0,5,1,0
Gm49705,7,2,12,0,6,5,0,26,2,5,2,6,0,6,3,4,1,0,7,0,3,3,4,2
Gm49714,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49727,0,0,0,0,6,5,0,0,1,4,11,0,0,0,0,0,9,21,0,2,2,1,0,9
Gm49736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49743,0,0,24,0,20,13,0,5,31,7,17,11,12,0,28,3,6,11,5,5,18,5,12,6
Gm49748,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,7,0
Gm49755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4977,6.48,3.04,2,4.03,2.23,0,0,0.71,1.08,2.07,3.14,7.05,6.11,2.3,1,3,0,1.01,4.51,1.34,1.02,5.07,6.66,4.15
Gm49772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49794,0,1,1,0,0,10,22,0,0,4,0,15,0,14,1,5,0,0,0,0,3,1,0,8
Gm49806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4986,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Gm49861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gm49918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49923,0,0,0,0,1,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm49925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gm49933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50019,0,0,0,0,1,0,0,0,5,1,7,0,0,0,0,2,0,0,0,10,0,1,0,0
Gm50029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50078,0,0,3,3,0,1,0,9,0,1,0,1,0,0,4,0,4,0,0,14,1,4,1,2
Gm5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50114,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50151,0,0,0,0,1,0,0,0,5,2,0,0,0,8,0,0,0,0,0,0,6,0,0,0
Gm50156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Gm50159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50171,0,0,5,1,7,0,0,0,2,0,1,0,0,0,1,0,0,15,5,0,2,2,0,6
Gm50193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
Gm50194,0,0,6,0,1,3,0,3,7,0,0,12,41,0,3,1,0,0,27,17,3,0,0,0
Gm50211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50285,0,0,9,0,22,8,65,0,8,1,16,9,10,0,24,0,17,5,15,0,15,3,5,8
Gm50288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Gm50316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Gm50319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50331,37,14,14,7,20,17.47,30,10.5,16,5,17,14.13,0,0,11,14,5,4.3,26,0,13,6,13,8
Gm50347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50360,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Gm50368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50393,0,0,0,0,4,3,0,0,0,1,0,10,1,0,0,1,3,2,0,0,0,3,1,6
Gm50406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5047,3.86,0,4.06,4.66,0,0.83,2.01,0,0,1.88,1.93,2.71,3.87,6.6,4,1.16,1.03,2.93,2.89,1.01,1,2.9,2.37,0.82
Gm50487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5075,5,0,0,0,0.97,0,0,0,0,0,0,0,2.02,0,0,0,2,1.01,2,0,3,1.99,0,1
Gm5092,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0
Gm5103,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,5,0,0,0,2,0,1,1
Gm5124,333,188,764,464,1490,757,547,161,1088,292,1069,745,435,264,1459,319,727,769,720,920,999,547,959,634
Gm5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5141,160,135,119,155,180,153,90,63,191,73,184,182,146,88,204,93,146,160,146,239,210,147,220,125
Gm5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5173,41,0,14.86,2,12.07,14,18,25,12.16,12,11.19,19,18.53,1,12.15,6,21.67,19,0,17,2.8,2,29.94,15
Gm5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5206,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gm5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5292,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gm52971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm52973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
